date,open,high,low,close,adjclose,volume,dividend,split_ratio
2024-10-01,177.55999755859375,178.1999969482422,170.8300018310547,173.22999572753906,168.85662841796875,2045200,0.0,0.0
2024-10-02,170.97999572753906,175.1199951171875,170.24000549316406,174.9600067138672,170.54295349121094,1067800,0.0,0.0
2024-10-03,173.5,175.4499969482422,172.1199951171875,173.16000366210938,168.78839111328125,1141000,0.0,0.0
2024-10-04,177.0,180.11000061035156,176.0,179.44000244140625,174.90985107421875,1434300,0.0,0.0
2024-10-07,178.5500030517578,181.82000732421875,178.33999633789062,179.7899932861328,175.25100708007812,1128800,0.0,0.0
2024-10-08,181.0,184.8800048828125,180.52000427246094,183.38999938964844,178.76011657714844,1322500,0.0,0.0
2024-10-09,188.2899932861328,193.22000122070312,186.8000030517578,193.02999877929688,188.15675354003906,2861000,0.0,0.0
2024-10-10,191.1199951171875,195.1199951171875,191.11000061035156,193.58999633789062,188.70260620117188,1588600,0.0,0.0
2024-10-11,194.39999389648438,196.07000732421875,194.10000610351562,195.69000244140625,190.74960327148438,2234900,0.0,0.0
2024-10-14,196.25,197.94000244140625,193.72000122070312,196.77999877929688,191.8120880126953,1579100,0.0,0.0
2024-10-15,199.69000244140625,204.3699951171875,198.5,202.4199981689453,197.3096923828125,2851200,0.0,0.0
2024-10-16,202.49000549316406,203.35000610351562,200.61000061035156,201.74000549316406,196.64686584472656,1366000,0.0,0.0
2024-10-17,203.14999389648438,204.36000061035156,200.9199981689453,201.2100067138672,196.1302490234375,1344400,0.0,0.0
2024-10-18,201.5500030517578,201.61000061035156,198.13999938964844,199.94000244140625,194.89230346679688,1457700,0.0,0.0
2024-10-21,199.08999633789062,200.88999938964844,198.25,199.91000366210938,194.863037109375,1138300,0.0,0.0
2024-10-22,199.60000610351562,203.91000366210938,198.60000610351562,203.35000610351562,198.21621704101562,1082400,0.0,0.0
2024-10-23,201.80999755859375,202.72999572753906,199.6699981689453,201.13999938964844,196.06201171875,1480100,0.0,0.0
2024-10-24,202.32000732421875,204.22000122070312,200.3699951171875,203.0500030517578,197.9237823486328,1183300,0.0,0.0
2024-10-25,202.75999450683594,203.50999450683594,199.42999267578125,200.91000366210938,195.8378143310547,979800,0.0,0.0
2024-10-28,206.0,207.6999969482422,201.47999572753906,203.52000427246094,198.38192749023438,2835200,0.0,0.0
2024-10-29,197.86000061035156,214.1199951171875,197.25,210.10000610351562,204.7958221435547,4125700,0.0,0.0
2024-10-30,208.0,211.42999267578125,207.07000732421875,208.36000061035156,203.09971618652344,3411500,0.0,0.0
2024-10-31,209.0,212.91000366210938,206.19000244140625,206.35000610351562,201.1404571533203,2433000,0.0,0.0
2024-11-01,206.41000366210938,206.89999389648438,202.0,202.05999755859375,196.95875549316406,1692400,0.0,0.0
2024-11-04,201.27000427246094,204.8300018310547,200.02000427246094,204.38999938964844,199.22994995117188,1515700,0.0,0.0
2024-11-05,206.0,210.9600067138672,205.33999633789062,210.77000427246094,205.4488983154297,1438500,0.0,0.0
2024-11-06,220.19000244140625,227.1199951171875,220.19000244140625,226.63999938964844,220.918212890625,3377800,0.0,0.0
