date,open,high,low,close,adjclose,volume,dividend,split_ratio
2024-10-01,103.41999816894531,103.41999816894531,101.37999725341797,102.69000244140625,96.1859130859375,1378700,0.0,0.0
2024-10-02,102.12999725341797,102.63999938964844,101.5999984741211,102.04000091552734,95.57708740234375,1180700,0.0,0.0
2024-10-03,101.55999755859375,102.19000244140625,100.51000213623047,101.0199966430664,94.62168884277344,1416100,0.0,0.0
2024-10-04,102.02999877929688,102.4800033569336,101.13999938964844,101.55000305175781,95.11813354492188,725500,0.0,0.0
2024-10-07,101.05999755859375,101.5,100.23999786376953,100.86000061035156,94.4718246459961,1336400,0.0,0.0
2024-10-08,101.0,101.9800033569336,100.61000061035156,101.4800033569336,95.05255126953125,1199400,0.0,0.0
2024-10-09,101.70999908447266,103.12000274658203,101.55000305175781,102.77999877929688,96.27022552490234,1240600,0.0,0.0
2024-10-10,102.5,102.69000244140625,101.48999786376953,101.72000122070312,95.27735137939453,884400,0.0,0.0
2024-10-11,102.05000305175781,103.18000030517578,101.88999938964844,102.86000061035156,96.34515380859375,696600,0.0,0.0
2024-10-14,102.94000244140625,103.4800033569336,102.47000122070312,103.26000213623047,96.71981811523438,836600,0.0,0.0
2024-10-15,104.0,105.36000061035156,103.88999938964844,104.0199966430664,97.43167877197266,1735000,0.0,0.0
2024-10-16,102.9800033569336,105.93000030517578,100.80999755859375,105.48999786376953,98.8085708618164,3031200,0.0,0.0
2024-10-17,106.51000213623047,106.51000213623047,104.62000274658203,105.22000122070312,98.55567932128906,2171300,0.0,0.0
2024-10-18,105.30999755859375,105.5,103.62999725341797,104.4800033569336,97.86254119873047,1531400,0.0,0.0
2024-10-21,104.30999755859375,104.61000061035156,103.2699966430664,103.61000061035156,97.04764556884766,1251700,0.0,0.0
2024-10-22,103.5,103.51000213623047,100.25,101.02999877929688,94.63105773925781,2043200,0.0,0.0
2024-10-23,100.5999984741211,102.01000213623047,100.43000030517578,100.72000122070312,94.34069061279297,1537300,0.0,0.0
2024-10-24,101.33000183105469,101.33000183105469,100.01000213623047,100.45999908447266,94.09716033935547,1144800,0.0,0.0
2024-10-25,101.13999938964844,101.13999938964844,99.91999816894531,100.5199966430664,94.15335845947266,1081700,0.0,0.0
2024-10-28,100.72000122070312,102.61000061035156,100.6500015258789,102.5,96.0079574584961,1647600,0.0,0.0
2024-10-29,102.3499984741211,102.81999969482422,101.4800033569336,101.69999694824219,95.25862121582031,1359500,0.0,0.0
2024-10-30,101.0999984741211,102.61000061035156,101.0999984741211,102.33999633789062,95.85807800292969,1373400,0.0,0.0
2024-10-31,102.22000122070312,102.56999969482422,100.94999694824219,101.0,94.60296630859375,1001000,0.0,0.0
2024-11-01,101.69000244140625,102.0999984741211,101.0,101.08000183105469,94.67788696289062,1070800,0.0,0.0
2024-11-04,101.5199966430664,102.27999877929688,101.1500015258789,101.94000244140625,95.4834213256836,1439300,0.0,0.0
2024-11-05,102.13999938964844,103.20999908447266,101.8499984741211,103.18000030517578,96.6448745727539,1073000,0.0,0.0
2024-11-06,107.0,107.0,103.93000030517578,105.05999755859375,98.40580749511719,1648200,0.0,0.0
2024-11-07,105.01000213623047,105.36000061035156,104.33999633789062,104.76000213623047,98.12480926513672,1238800,0.0,0.0
2024-11-08,104.4800033569336,104.97000122070312,103.95999908447266,104.45999908447266,97.84381103515625,1470500,0.0,0.0
2024-11-11,105.38999938964844,105.54000091552734,103.94999694824219,104.4000015258789,97.78761291503906,1100300,0.0,0.0
2024-11-12,104.3499984741211,105.19999694824219,103.30999755859375,103.83000183105469,97.25372314453125,1349200,0.0,0.0
2024-11-13,103.58999633789062,104.13999938964844,102.94000244140625,103.33999633789062,96.79475402832031,1344600,0.0,0.0
2024-11-14,103.3499984741211,105.30999755859375,103.16999816894531,105.04000091552734,98.3870620727539,1359800,0.0,0.0
2024-11-15,103.33999633789062,104.41999816894531,96.23999786376953,96.86000061035156,90.72517395019531,9315200,0.0,0.0
2024-11-18,96.81999969482422,99.54000091552734,96.61000061035156,98.33000183105469,92.10205841064453,2822900,0.0,0.0
2024-11-19,96.80999755859375,98.0999984741211,96.63999938964844,98.04000091552734,91.83043670654297,1348400,0.0,0.0
2024-11-20,97.4800033569336,99.25,96.79000091552734,99.08000183105469,92.8045654296875,1310800,0.0,0.0
2024-11-21,99.04000091552734,102.19000244140625,98.56999969482422,101.94000244140625,95.4834213256836,1262000,0.0,0.0
2024-11-22,101.91999816894531,102.73999786376953,101.26000213623047,102.37999725341797,95.89555358886719,1549200,0.0,0.0
2024-11-25,103.0,105.19999694824219,102.11000061035156,104.5999984741211,97.97493743896484,2425100,0.0,0.0
2024-11-26,104.4800033569336,105.08000183105469,103.83000183105469,104.62999725341797,98.0030517578125,1061200,0.0,0.0
2024-11-27,105.36000061035156,105.7699966430664,104.26000213623047,104.3499984741211,97.74078369140625,967300,0.0,0.0
2024-11-29,104.9000015258789,105.98999786376953,104.55000305175781,104.81999969482422,98.18101501464844,794200,0.0,0.0
2024-12-02,104.76000213623047,105.31999969482422,104.05999755859375,105.01000213623047,98.3589859008789,1196000,0.0,0.0
2024-12-03,105.04000091552734,105.48999786376953,103.33999633789062,103.80000305175781,97.2256088256836,1165800,0.0,0.0
2024-12-04,103.5199966430664,104.08000183105469,103.02999877929688,103.2699966430664,96.72919464111328,949900,0.0,0.0
2024-12-05,103.6500015258789,104.22000122070312,103.0199966430664,103.13999938964844,96.60741424560547,1101700,0.0,0.0
2024-12-06,103.5999984741211,104.02999877929688,102.87999725341797,103.41999816894531,96.86967468261719,1115200,0.0,0.0
2024-12-09,98.87000274658203,99.9000015258789,92.75,92.81999969482422,86.94104766845703,10938900,0.0,0.0
2024-12-10,91.41000366210938,94.31999969482422,91.0199966430664,92.45999908447266,86.60385131835938,4966800,0.0,0.0
2024-12-11,92.70999908447266,93.41999816894531,91.81999969482422,92.0999984741211,86.26665496826172,3392000,0.0,0.0
2024-12-12,92.06999969482422,92.2699966430664,90.12000274658203,90.16000366210938,84.44953918457031,2304000,0.0,0.0
2024-12-13,90.05000305175781,90.75,89.06999969482422,90.31999969482422,84.59939575195312,2083100,0.0,0.0
2024-12-16,90.1500015258789,91.86000061035156,89.8499984741211,90.88999938964844,85.13329315185547,2912400,0.0,0.0
2024-12-17,89.98999786376953,90.79000091552734,88.22000122070312,88.97000122070312,83.33490753173828,3356300,0.0,0.0
2024-12-18,88.87999725341797,90.37999725341797,87.72000122070312,87.75,82.19217681884766,2514100,0.0,0.0
2024-12-19,88.48999786376953,89.12999725341797,87.58000183105469,87.88999938964844,82.32330322265625,3738000,0.0,0.0
2024-12-20,87.62999725341797,89.80999755859375,86.91999816894531,88.86000061035156,83.90009307861328,6003400,0.7,0.0
2024-12-23,88.44000244140625,88.5999984741211,86.55999755859375,86.69999694824219,81.86064910888672,1809200,0.0,0.0
2024-12-24,86.7699966430664,86.7699966430664,85.97000122070312,86.38999938964844,81.56796264648438,823500,0.0,0.0
2024-12-26,85.87999725341797,87.63999938964844,85.69999694824219,87.43000030517578,82.54991149902344,1218300,0.0,0.0
2024-12-27,86.70999908447266,87.55000305175781,86.22000122070312,86.48999786376953,81.6623764038086,1164200,0.0,0.0
2024-12-30,85.79000091552734,86.05000305175781,84.55999755859375,85.81999969482422,81.02978515625,1468500,0.0,0.0
2024-12-31,86.08999633789062,86.75,85.69000244140625,86.04000091552734,81.23750305175781,1098000,0.0,0.0
2025-01-02,86.68000030517578,86.93000030517578,85.73999786376953,86.44000244140625,81.61516571044922,1614900,0.0,0.0
2025-01-03,86.91999816894531,87.0,85.29000091552734,85.88999938964844,81.09587860107422,1492400,0.0,0.0
2025-01-06,85.73999786376953,86.55000305175781,84.91000366210938,85.0999984741211,80.34996032714844,2429400,0.0,0.0
2025-01-07,85.31999969482422,86.0999984741211,84.04000091552734,84.62999725341797,79.90619659423828,2380000,0.0,0.0
2025-01-08,83.97000122070312,84.23999786376953,83.18000030517578,84.13999938964844,79.44353485107422,2038600,0.0,0.0
2025-01-10,83.12999725341797,83.63999938964844,81.66000366210938,82.06999969482422,77.48908996582031,3532400,0.0,0.0
2025-01-13,81.8499984741211,83.33999633789062,81.41999816894531,83.16000366210938,78.51824188232422,2604100,0.0,0.0
2025-01-14,83.7300033569336,85.29000091552734,83.45999908447266,84.76000213623047,80.02893829345703,3707800,0.0,0.0
2025-01-15,86.02999877929688,86.33000183105469,84.44999694824219,85.5,80.72763061523438,2136400,0.0,0.0
2025-01-16,85.72000122070312,86.33999633789062,85.25,85.83999633789062,81.04865264892578,1880800,0.0,0.0
2025-01-17,85.95999908447266,86.43000030517578,85.11000061035156,85.37999725341797,80.61433410644531,2642200,0.0,0.0
2025-01-21,86.18000030517578,86.75,85.52999877929688,86.58999633789062,81.75679779052734,2086600,0.0,0.0
2025-01-22,86.48999786376953,86.48999786376953,85.4000015258789,86.12999725341797,81.32247161865234,1971800,0.0,0.0
2025-01-23,85.80999755859375,86.5199966430664,85.61000061035156,86.1500015258789,81.34135437011719,1468800,0.0,0.0
2025-01-24,86.41999816894531,87.20999908447266,86.0,86.55999755859375,81.72846984863281,2110100,0.0,0.0
2025-01-27,86.43000030517578,89.3499984741211,86.43000030517578,88.33999633789062,83.40910339355469,1764200,0.0,0.0
2025-01-28,88.2699966430664,88.62999725341797,87.08000183105469,87.20999908447266,82.34219360351562,1633200,0.0,0.0
2025-01-29,86.80999755859375,87.93000030517578,86.54000091552734,86.80999755859375,81.96451568603516,1759800,0.0,0.0
2025-01-30,87.20999908447266,87.30000305175781,86.01000213623047,86.5199966430664,81.69070434570312,1608900,0.0,0.0
2025-01-31,86.20999908447266,87.66000366210938,86.20999908447266,86.79000091552734,81.94562530517578,4052300,0.0,0.0
2025-02-03,85.91000366210938,88.43000030517578,85.55999755859375,87.76000213623047,82.86148834228516,2937400,0.0,0.0
2025-02-04,87.55000305175781,88.5199966430664,86.80999755859375,86.9000015258789,82.04949951171875,2675300,0.0,0.0
2025-02-05,87.12999725341797,88.16999816894531,82.8499984741211,84.93000030517578,80.189453125,6505600,0.0,0.0
2025-02-06,85.5,85.9800033569336,83.51000213623047,84.2300033569336,79.52852630615234,3158900,0.0,0.0
2025-02-07,84.44000244140625,84.83000183105469,83.62999725341797,83.80000305175781,79.1225357055664,1542500,0.0,0.0
2025-02-10,84.16999816894531,84.16999816894531,82.02999877929688,82.58000183105469,77.97062683105469,2406900,0.0,0.0
2025-02-11,82.0999984741211,82.55999755859375,81.51000213623047,82.41000366210938,77.81011199951172,1963200,0.0,0.0
2025-02-12,81.58999633789062,82.08999633789062,80.30999755859375,81.2300033569336,76.69598388671875,2826900,0.0,0.0
2025-02-13,81.3499984741211,81.9800033569336,80.45999908447266,81.94000244140625,77.36634826660156,3358200,0.0,0.0
2025-02-14,81.79000091552734,82.7300033569336,81.61000061035156,82.16999816894531,77.58350372314453,3063800,0.0,0.0
2025-02-18,82.33999633789062,83.51000213623047,81.61000061035156,83.48999786376953,78.82982635498047,3088600,0.0,0.0
2025-02-19,83.31999969482422,84.56999969482422,82.97000122070312,83.68000030517578,79.00921630859375,2690100,0.0,0.0
2025-02-20,83.62000274658203,84.16999816894531,82.66000366210938,83.5999984741211,78.93368530273438,2692800,0.0,0.0
2025-02-21,83.3499984741211,83.52999877929688,81.8499984741211,82.30000305175781,77.70625305175781,2198600,0.0,0.0
2025-02-24,82.75,84.7699966430664,82.55000305175781,83.7300033569336,79.05644226074219,4521600,0.0,0.0
2025-02-25,83.95999908447266,84.70999908447266,83.43000030517578,83.87000274658203,79.1886215209961,3036100,0.0,0.0
2025-02-26,83.63999938964844,84.31999969482422,83.37999725341797,83.76000213623047,79.08476257324219,3430200,0.0,0.0
2025-02-27,82.13999938964844,82.66000366210938,81.0199966430664,81.76000213623047,77.19639587402344,3291300,0.0,0.0
2025-02-28,82.05000305175781,82.87000274658203,81.47000122070312,82.76000213623047,78.14057922363281,4299800,0.0,0.0
2025-03-03,83.0,83.33999633789062,80.08000183105469,80.70999908447266,76.20500183105469,3617900,0.0,0.0
2025-03-04,80.30000305175781,82.0,79.56999969482422,80.83000183105469,76.31830596923828,3717200,0.0,0.0
2025-03-05,80.95999908447266,82.3499984741211,80.55999755859375,82.20999908447266,77.62127685546875,5254500,0.0,0.0
2025-03-06,82.47000122070312,83.12000274658203,81.4000015258789,82.62000274658203,78.00839233398438,4693300,0.0,0.0
2025-03-07,82.33999633789062,85.23999786376953,82.30999755859375,85.0,80.25554656982422,7341200,0.0,0.0
2025-03-10,84.7699966430664,89.2699966430664,84.48999786376953,85.51000213623047,80.73709106445312,7667300,0.0,0.0
2025-03-11,84.58000183105469,85.2300033569336,82.16999816894531,82.51000213623047,78.54753875732422,5423900,0.7,0.0
2025-03-12,83.0199966430664,83.0199966430664,79.31999969482422,80.01000213623047,76.16759490966797,4568200,0.0,0.0
2025-03-13,79.69000244140625,81.27999877929688,78.69000244140625,79.4800033569336,75.66304779052734,3330100,0.0,0.0
2025-03-14,79.8499984741211,81.12999725341797,79.26000213623047,80.83000183105469,76.94821166992188,5155900,0.0,0.0
2025-03-17,80.56999969482422,81.25,79.7699966430664,80.30000305175781,76.44367218017578,3415300,0.0,0.0
2025-03-18,79.87000274658203,81.66999816894531,79.19999694824219,81.44999694824219,77.53843688964844,3726700,0.0,0.0
2025-03-19,81.4800033569336,82.36000061035156,80.97000122070312,81.48999786376953,77.57650756835938,2731400,0.0,0.0
2025-03-20,81.41999816894531,81.87000274658203,80.58999633789062,80.69000244140625,76.81494140625,3244000,0.0,0.0
2025-03-21,80.44999694824219,81.79000091552734,79.69000244140625,81.13999938964844,77.24332427978516,11642500,0.0,0.0
2025-03-24,80.73999786376953,81.05999755859375,79.36000061035156,79.43000030517578,75.61544799804688,3727400,0.0,0.0
2025-03-25,80.0,80.97000122070312,79.83999633789062,80.38999938964844,76.52935028076172,2869400,0.0,0.0
2025-03-26,79.9000015258789,81.66999816894531,79.87000274658203,81.13999938964844,77.24332427978516,2743000,0.0,0.0
2025-03-27,81.12000274658203,81.18000030517578,80.16999816894531,80.62999725341797,76.75782012939453,2646900,0.0,0.0
2025-03-28,81.44000244140625,81.44000244140625,79.80000305175781,80.23999786376953,76.38654327392578,2136900,0.0,0.0
2025-03-31,80.87000274658203,82.95999908447266,80.81999969482422,82.91000366210938,78.9283218383789,8640900,0.0,0.0
2025-04-01,82.9800033569336,82.9800033569336,79.0999984741211,79.7699966430664,75.9391098022461,5537600,0.0,0.0
2025-04-02,79.5,80.22000122070312,78.91999816894531,79.41999816894531,75.60591888427734,2760100,0.0,0.0
2025-04-03,78.19000244140625,78.6500015258789,75.23999786376953,75.37999725341797,71.75993347167969,3259900,0.0,0.0
2025-04-04,73.44999694824219,75.36000061035156,72.54000091552734,72.58999633789062,69.10391998291016,3701800,0.0,0.0
2025-04-07,70.37000274658203,74.87000274658203,69.83999633789062,71.55000305175781,68.11387634277344,3892400,0.0,0.0
2025-04-08,73.66999816894531,74.0,69.58000183105469,70.37000274658203,66.99054718017578,4206400,0.0,0.0
2025-04-09,69.12999725341797,76.91999816894531,69.12999725341797,76.5199966430664,72.84519958496094,4340000,0.0,0.0
2025-04-10,75.30999755859375,75.86000061035156,71.7699966430664,73.9800033569336,70.42718505859375,3027400,0.0,0.0
2025-04-11,73.95999908447266,75.87000274658203,73.33000183105469,75.5999984741211,71.9693832397461,3018200,0.0,0.0
2025-04-14,76.91000366210938,77.5,75.83000183105469,76.54000091552734,72.86424255371094,2954300,0.0,0.0
2025-04-15,77.68000030517578,77.91999816894531,76.72000122070312,76.83000183105469,73.14031982421875,3296300,0.0,0.0
2025-04-16,75.16000366210938,77.0999984741211,70.62999725341797,71.23999786376953,67.81876373291016,6648400,0.0,0.0
2025-04-17,72.4000015258789,73.30000305175781,71.76000213623047,73.23999786376953,69.72271728515625,3692200,0.0,0.0
2025-04-21,72.72000122070312,72.83000183105469,71.36000061035156,72.08999633789062,68.62794494628906,2508700,0.0,0.0
2025-04-22,72.87000274658203,73.41999816894531,72.33999633789062,73.2699966430664,69.75126647949219,2664400,0.0,0.0
