date,open,high,low,close,adjclose,volume,dividend,split_ratio
2024-10-01,367.29998779296875,369.989990234375,359.54998779296875,360.05999755859375,335.7053527832031,995700,0.0,0.0
2024-10-02,356.42999267578125,356.9200134277344,352.1099853515625,355.29998779296875,331.267333984375,903200,0.0,0.0
2024-10-03,355.29998779296875,356.1600036621094,350.760009765625,353.0,329.1228942871094,629000,0.0,0.0
2024-10-04,348.7099914550781,349.32000732421875,343.4200134277344,345.3999938964844,322.03692626953125,823100,0.0,0.0
2024-10-07,343.7699890136719,347.0799865722656,341.010009765625,346.7099914550781,323.25836181640625,574900,0.0,0.0
2024-10-08,348.9700012207031,349.1400146484375,345.6499938964844,347.94000244140625,324.4051513671875,539400,0.0,0.0
2024-10-09,347.94000244140625,348.510009765625,344.6300048828125,347.9599914550781,324.423828125,415200,0.0,0.0
2024-10-10,347.010009765625,348.3800048828125,341.0299987792969,342.07000732421875,318.9322204589844,641300,0.0,0.0
2024-10-11,343.95001220703125,344.95001220703125,341.5899963378906,342.8299865722656,319.64080810546875,445100,0.0,0.0
2024-10-14,341.5,345.4700012207031,341.1199951171875,343.7200012207031,320.4705810546875,440100,0.0,0.0
2024-10-15,346.04998779296875,350.5400085449219,344.1499938964844,344.989990234375,321.6546936035156,617500,0.0,0.0
2024-10-16,344.8599853515625,349.42999267578125,344.8599853515625,347.6400146484375,324.1254577636719,444000,0.0,0.0
2024-10-17,346.67999267578125,346.9100036621094,343.7099914550781,345.3999938964844,322.03692626953125,642000,0.0,0.0
2024-10-18,347.0199890136719,347.42999267578125,344.5199890136719,345.6199951171875,322.2420654296875,368900,0.0,0.0
2024-10-21,343.92999267578125,344.6700134277344,331.010009765625,331.8500061035156,309.40350341796875,818100,0.0,0.0
2024-10-22,332.1400146484375,336.2099914550781,331.1300048828125,334.9200134277344,312.2658386230469,543300,0.0,0.0
2024-10-23,334.55999755859375,342.5,334.0199890136719,339.7699890136719,316.78778076171875,711300,0.0,0.0
2024-10-24,339.8599853515625,341.8500061035156,338.0799865722656,338.4100036621094,315.5197448730469,321500,0.0,0.0
2024-10-25,338.9800109863281,339.7300109863281,334.80999755859375,336.3399963378906,313.58978271484375,554700,0.0,0.0
2024-10-28,338.42999267578125,340.7900085449219,334.6600036621094,336.6099853515625,313.8415222167969,465400,0.0,0.0
2024-10-29,335.1300048828125,336.739990234375,330.8399963378906,331.260009765625,308.8533935546875,679200,0.0,0.0
2024-10-30,331.6300048828125,336.3599853515625,331.5199890136719,335.8299865722656,313.1142578125,1167700,0.0,0.0
2024-10-31,329.0,338.69000244140625,324.8900146484375,329.05999755859375,306.8022155761719,1371300,0.0,0.0
2024-11-01,330.1199951171875,330.6700134277344,322.8699951171875,323.6600036621094,301.7674865722656,1058400,0.0,0.0
2024-11-04,326.6199951171875,332.5799865722656,324.8500061035156,332.55999755859375,310.0654602050781,840300,0.0,0.0
2024-11-05,331.2200012207031,340.7699890136719,328.70001220703125,340.6000061035156,317.5616760253906,629400,0.0,0.0
2024-11-06,335.3699951171875,337.20001220703125,317.1099853515625,325.30999755859375,303.3058776855469,1542700,0.0,0.0
2024-11-07,325.8699951171875,334.2099914550781,324.8599853515625,333.1300048828125,310.5969543457031,1040700,0.0,0.0
2024-11-08,334.75,341.7799987792969,333.6099853515625,339.4200134277344,316.46148681640625,611200,0.0,0.0
2024-11-11,336.8599853515625,340.6300048828125,335.70001220703125,336.8999938964844,314.1119079589844,750700,0.0,0.0
2024-11-12,335.0,336.1300048828125,329.5299987792969,330.239990234375,307.9023742675781,917200,0.0,0.0
2024-11-13,335.1300048828125,336.8399963378906,332.05999755859375,334.94000244140625,312.28448486328125,760200,0.0,0.0
2024-11-14,333.6300048828125,335.1600036621094,330.6499938964844,331.7900085449219,309.3475646972656,681400,0.0,0.0
2024-11-15,330.07000732421875,336.1099853515625,329.739990234375,335.010009765625,312.3497619628906,599500,0.0,0.0
2024-11-18,333.82000732421875,338.1700134277344,331.95001220703125,337.2900085449219,314.4754943847656,533100,0.0,0.0
