date,adjclose
2024-10-01,228.5913848876953
2024-10-02,228.53306579589844
2024-10-03,226.8219451904297
2024-10-04,229.65113830566406
2024-10-07,219.69546508789062
2024-10-08,223.9441375732422
2024-10-09,225.04273986816406
2024-10-10,226.72470092773438
2024-10-11,230.01084899902344
2024-10-14,233.4525604248047
2024-10-15,234.1914520263672
2024-10-16,236.20396423339844
2024-10-17,257.46673583984375
2024-10-18,258.0792236328125
2024-10-21,252.48890686035156
2024-10-22,252.02223205566406
2024-10-23,250.20413208007812
2024-10-24,249.2999725341797
2024-10-25,243.5443572998047
2024-10-28,245.36239624023438
2024-10-29,241.76515197753906
2024-10-30,243.14572143554688
2024-10-31,239.11093139648438
2024-11-01,238.8192901611328
2024-11-04,236.06788635253906
2024-11-05,238.04148864746094
2024-11-06,246.89854431152344
2024-11-07,245.27488708496094
2024-11-08,249.75692749023438
2024-11-11,251.18605041503906
2024-11-12,250.82635498046875
2024-11-13,249.5430145263672
2024-11-14,249.3971710205078
2024-11-15,253.5778045654297
2024-11-18,255.39584350585938
2024-11-19,252.07080078125
2024-11-20,250.04859924316406
2024-11-21,253.56808471679688
2024-11-22,255.1819610595703
2024-11-25,253.96664428710938
2024-11-26,256.4458312988281
2024-11-27,259.2556457519531
2024-11-29,258.6528625488281
2024-12-02,256.193115234375
2024-12-03,253.3541717529297
2024-12-04,254.51113891601562
2024-12-05,255.95001220703125
2024-12-06,253.8986053466797
2024-12-09,244.92491149902344
2024-12-10,241.7812042236328
2024-12-11,239.33070373535156
2024-12-12,238.10057067871094
2024-12-13,240.4632110595703
2024-12-16,240.4339141845703
2024-12-17,237.86622619628906
2024-12-18,230.4365692138672
2024-12-19,232.0767822265625
2024-12-20,235.0544891357422
2024-12-23,235.64027404785156
2024-12-24,237.12425231933594
2024-12-26,237.95408630371094
2024-12-27,235.6890869140625
2024-12-30,234.18556213378906
2024-12-31,235.18142700195312
2025-01-02,235.18142700195312
2025-01-03,236.5482177734375
2025-01-06,236.14794921875
2025-01-07,235.95266723632812
2025-01-08,237.01686096191406
2025-01-10,226.921875
2025-01-13,227.80056762695312
2025-01-14,231.31524658203125
2025-01-15,234.29298400878906
2025-01-16,236.62632751464844
2025-01-17,233.84388732910156
2025-01-21,233.492431640625
2025-01-22,240.8732452392578
2025-01-23,235.78671264648438
2025-01-24,236.12841796875
2025-01-27,245.0615692138672
2025-01-28,242.54270935058594
2025-01-29,243.6068878173828
2025-01-30,243.18710327148438
2025-01-31,239.36973571777344
2025-02-03,238.80349731445312
2025-02-04,238.27627563476562
2025-02-05,240.50225830078125
2025-02-06,241.77145385742188
2025-02-07,239.3795166015625
2025-02-10,236.67515563964844
2025-02-11,236.60682678222656
2025-02-12,234.9568634033203
2025-02-13,237.25115966796875
2025-02-14,232.65280151367188
2025-02-18,232.7504119873047
2025-02-19,236.60682678222656
2025-02-20,235.52313232421875
2025-02-21,234.341796875
2025-02-24,242.35723876953125
2025-02-25,246.52603149414062
2025-02-26,242.9528045654297
2025-02-27,248.75201416015625
2025-02-28,252.36431884765625
2025-03-03,254.65866088867188
2025-03-04,249.64044189453125
2025-03-05,251.91522216796875
2025-03-06,249.95285034179688
2025-03-07,251.5930633544922
2025-03-10,251.5538330078125
2025-03-11,249.5442352294922
2025-03-12,247.02488708496094
2025-03-13,250.8970489501953
2025-03-14,255.76910400390625
2025-03-17,259.9059753417969
2025-03-18,255.3671875
2025-03-19,256.1710510253906
2025-03-20,254.42611694335938
2025-03-21,251.64207458496094
2025-03-24,254.3280792236328
2025-03-25,254.337890625
2025-03-26,257.092529296875
2025-03-27,257.50421142578125
2025-03-28,256.63177490234375
2025-03-31,259.2491455078125
