date,adjclose
2024-10-01,198.69174194335938
2024-10-02,198.931640625
2024-10-03,196.9547119140625
2024-10-04,203.94537353515625
2024-10-07,203.66534423828125
2024-10-08,203.4915313720703
2024-10-09,206.06959533691406
2024-10-10,205.5095672607422
2024-10-11,214.63412475585938
2024-10-14,213.8519744873047
2024-10-15,214.7306365966797
2024-10-16,215.93759155273438
2024-10-17,216.6907501220703
2024-10-18,217.60800170898438
2024-10-21,215.3196563720703
2024-10-22,216.40106201171875
2024-10-23,215.71554565429688
2024-10-24,217.23146057128906
2024-10-25,214.65341186523438
2024-10-28,217.73353576660156
2024-10-29,215.2230682373047
2024-10-30,216.68109130859375
2024-10-31,214.27684020996094
2024-11-01,215.26171875
2024-11-04,212.21054077148438
2024-11-05,213.8616485595703
2024-11-06,238.55099487304688
2024-11-07,228.23886108398438
2024-11-08,228.8181610107422
2024-11-11,231.04859924316406
2024-11-12,231.30929565429688
2024-11-13,232.85421752929688
2024-11-14,233.53973388671875
2024-11-15,236.86126708984375
2024-11-18,236.59091186523438
2024-11-19,234.7177276611328
2024-11-20,232.48728942871094
2024-11-21,236.33021545410156
2024-11-22,239.9897003173828
2024-11-25,241.6697540283203
2024-11-26,241.36077880859375
2024-11-27,241.1869659423828
2024-11-29,241.119384765625
2024-12-02,237.76889038085938
2024-12-03,236.38816833496094
2024-12-04,235.0170440673828
2024-12-05,237.02540588378906
2024-12-06,238.84066772460938
2024-12-09,235.41294860839844
2024-12-10,234.4956512451172
2024-12-11,235.142578125
2024-12-12,233.2114715576172
2024-12-13,231.6762237548828
2024-12-16,231.32859802246094
2024-12-17,230.15065002441406
2024-12-18,222.43580627441406
2024-12-19,224.93663024902344
2024-12-20,229.4168243408203
2024-12-23,230.1796112060547
2024-12-24,233.964599609375
2024-12-26,234.76602172851562
2024-12-27,232.86387634277344
2024-12-30,231.07757568359375
2024-12-31,231.4541473388672
2025-01-02,231.73414611816406
2025-01-03,234.90118408203125
2025-01-06,233.75596618652344
2025-01-07,236.00759887695312
