date,adjclose
2024-10-01,273.9850158691406
2024-10-02,273.3928527832031
2024-10-03,273.254638671875
2024-10-04,274.31072998046875
2024-10-07,270.224609375
2024-10-08,271.3794250488281
2024-10-09,273.3237609863281
2024-10-10,273.856689453125
2024-10-11,274.22186279296875
2024-10-14,277.02490234375
2024-10-15,275.6530456542969
2024-10-16,283.77581787109375
2024-10-17,286.60845947265625
2024-10-18,286.83544921875
2024-10-21,283.11456298828125
2024-10-22,281.0813903808594
2024-10-23,280.0648193359375
2024-10-24,279.5318603515625
2024-10-25,278.0612487792969
2024-10-28,280.48919677734375
2024-10-29,278.20928955078125
2024-10-30,286.3815002441406
2024-10-31,286.07550048828125
2024-11-01,286.9538879394531
2024-11-04,288.0494689941406
2024-11-05,289.47076416015625
2024-11-06,303.39697265625
2024-11-07,301.8177795410156
2024-11-08,303.86083984375
2024-11-11,306.8711242675781
2024-11-12,306.3964538574219
2024-11-13,306.0306091308594
2024-11-14,304.81427001953125
2024-11-15,306.1888122558594
2024-11-18,308.68072509765625
2024-11-19,308.3741760253906
2024-11-20,303.9638977050781
2024-11-21,306.4459228515625
2024-11-22,306.4656677246094
2024-11-25,309.6992492675781
2024-11-26,308.344482421875
2024-11-27,311.1924133300781
2024-11-29,311.56817626953125
2024-12-02,313.12066650390625
2024-12-03,309.5212707519531
2024-12-04,306.4459228515625
2024-12-05,305.6350402832031
2024-12-06,307.5435485839844
2024-12-09,304.86370849609375
2024-12-10,308.8982849121094
2024-12-11,310.29254150390625
2024-12-12,310.7276306152344
2024-12-13,311.23193359375
2024-12-16,312.369140625
2024-12-17,314.7522888183594
2024-12-18,306.3272705078125
2024-12-19,311.3703918457031
2024-12-20,314.1688232421875
2024-12-23,313.684326171875
2024-12-24,317.0760803222656
2024-12-26,317.33319091796875
2024-12-27,315.1082763671875
2024-12-30,311.7956237792969
2024-12-31,312.5174865722656
2025-01-02,310.895751953125
2025-01-03,311.4000549316406
2025-01-06,309.5509338378906
2025-01-07,308.1961975097656
2025-01-08,309.1158142089844
2025-01-10,304.28033447265625
2025-01-13,303.4991455078125
2025-01-14,305.6448974609375
2025-01-15,312.75482177734375
2025-01-16,313.7139892578125
2025-01-17,316.0575866699219
2025-01-21,320.02288818359375
2025-01-22,319.9536437988281
2025-01-23,324.5517883300781
2025-01-24,326.5196838378906
2025-01-27,330.811279296875
2025-01-28,330.7519836425781
2025-01-29,332.1363525390625
2025-01-30,339.2264099121094
2025-01-31,337.9903564453125
2025-02-03,341.9655456542969
2025-02-04,341.302978515625
2025-02-05,345.5451965332031
2025-02-06,343.6070251464844
2025-02-07,344.1410217285156
2025-02-10,347.3152770996094
2025-02-11,347.39447021484375
2025-02-12,348.1571960449219
2025-02-13,352.2579650878906
2025-02-14,350.4552001953125
2025-02-18,353.3475341796875
2025-02-19,351.86175537109375
2025-02-20,347.1666564941406
2025-02-21,345.22528076171875
2025-02-24,346.54266357421875
2025-02-25,348.7514953613281
2025-02-26,347.3053283691406
2025-02-27,352.36688232421875
2025-02-28,359.27081298828125
2025-03-03,358.3892822265625
2025-03-04,348.8902282714844
2025-03-05,349.3359069824219
2025-03-06,340.8966979980469
2025-03-07,342.0456848144531
2025-03-10,338.2421569824219
2025-03-11,328.9906921386719
2025-03-12,329.68402099609375
2025-03-13,325.4346618652344
2025-03-14,328.6539001464844
2025-03-17,331.3778076171875
2025-03-18,331.595703125
2025-03-19,336.6473693847656
2025-03-20,336.2808837890625
2025-03-21,332.477294921875
2025-03-24,340.60943603515625
2025-03-25,341.3523254394531
2025-03-26,340.91650390625
2025-03-27,346.54266357421875
2025-03-28,339.59912109375
2025-03-31,347.1369323730469
2025-04-01,343.06597900390625
2025-04-02,343.0461120605469
2025-04-03,336.17193603515625
2025-04-04,310.1609191894531
2025-04-07,309.358642578125
2025-04-08,305.3469543457031
2025-04-09,329.2779235839844
2025-04-10,321.53204345703125
2025-04-11,330.23870849609375
2025-04-14,332.0018310546875
2025-04-15,332.6258544921875
2025-04-16,328.1883544921875
2025-04-17,326.4846496582031
2025-04-21,317.0648498535156
2025-04-22,328.2576599121094
2025-04-23,331.19952392578125
2025-04-24,332.5268249511719
2025-04-25,331.991943359375
2025-04-28,334.30975341796875
2025-04-29,338.2817077636719
2025-04-30,342.2239990234375
2025-05-01,339.2029113769531
2025-05-02,344.3040771484375
2025-05-05,345.334228515625
2025-05-06,344.40313720703125
2025-05-07,346.5327453613281
2025-05-08,347.9393005371094
2025-05-09,349.197265625
2025-05-12,352.47589111328125
2025-05-13,353.3489990234375
2025-05-14,353.6664123535156
2025-05-15,359.4606628417969
2025-05-16,362.2585754394531
2025-05-19,365.0168151855469
2025-05-20,363.9651184082031
2025-05-21,355.49200439453125
2025-05-22,355.1646423339844
2025-05-23,350.76934814453125
2025-05-27,356.4842224121094
2025-05-28,356.9108581542969
2025-05-29,359.5599365234375
2025-05-30,362.3280334472656
