date,adjclose
2024-10-01,262.90423583984375
2024-10-02,265.1750183105469
2024-10-03,262.8944396972656
2024-10-04,270.8237609863281
2024-10-07,268.6844177246094
2024-10-08,264.0917053222656
2024-10-09,266.3586120605469
2024-10-10,265.4263000488281
2024-10-11,271.01025390625
2024-10-14,271.3635559082031
2024-10-15,272.1387939453125
2024-10-16,276.42724609375
2024-10-17,280.4508056640625
2024-10-18,271.62847900390625
2024-10-21,265.6912841796875
2024-10-22,267.3203430175781
2024-10-23,266.1722106933594
2024-10-24,264.94549560546875
2024-10-25,262.364501953125
2024-10-28,266.4076843261719
2024-10-29,265.3870849609375
2024-10-30,268.9690246582031
2024-10-31,265.0436096191406
2024-11-01,267.6048889160156
2024-11-04,265.15155029296875
2024-11-05,270.7943115234375
2024-11-06,289.65594482421875
2024-11-07,281.4714660644531
2024-11-08,282.2369079589844
2024-11-11,287.50677490234375
2024-11-12,283.12994384765625
2024-11-13,282.27618408203125
2024-11-14,282.923828125
2024-11-15,281.5204772949219
2024-11-18,280.21533203125
2024-11-19,280.22509765625
2024-11-20,282.3448486328125
2024-11-21,287.53619384765625
2024-11-22,295.681396484375
2024-11-25,299.5185241699219
2024-11-26,299.8717956542969
2024-11-27,298.576416015625
2024-11-29,298.9983825683594
2024-12-02,296.62353515625
2024-12-03,296.4762878417969
2024-12-04,296.9571838378906
2024-12-05,294.9257507324219
2024-12-06,298.3211975097656
2024-12-09,291.1867980957031
2024-12-10,296.4762878417969
2024-12-11,296.7020263671875
2024-12-12,294.7000732421875
2024-12-13,296.50579833984375
2024-12-16,297.9090881347656
2024-12-17,295.720703125
2024-12-18,282.41357421875
2024-12-19,287.6147155761719
2024-12-20,293.0808410644531
2024-12-23,293.2280578613281
2024-12-24,297.8011169433594
2024-12-26,298.3211975097656
2024-12-27,295.4360656738281
2024-12-30,291.78546142578125
2024-12-31,291.2554931640625
2025-01-02,292.8649597167969
2025-01-03,298.1275329589844
2025-01-06,296.9471435546875
2025-01-07,297.0848388671875
2025-01-08,297.90130615234375
2025-01-10,288.50732421875
2025-01-13,292.1665344238281
2025-01-14,295.45196533203125
2025-01-15,307.216552734375
2025-01-16,306.3902893066406
2025-01-17,307.4526062011719
2025-01-21,312.7545166015625
2025-01-22,316.9842224121094
2025-01-23,320.54510498046875
2025-01-24,316.08917236328125
2025-01-27,311.24957275390625
2025-01-28,311.85943603515625
2025-01-29,310.0986328125
2025-01-30,313.7381896972656
2025-01-31,312.26275634765625
2025-02-03,311.35772705078125
2025-02-04,310.6691589355469
2025-02-05,315.2923583984375
2025-02-06,314.9185791015625
2025-02-07,311.5938415527344
2025-02-10,305.190185546875
2025-02-11,304.5114440917969
2025-02-12,301.39324951171875
2025-02-13,302.4753112792969
2025-02-14,305.9574890136719
2025-02-18,307.7378845214844
2025-02-19,304.85577392578125
2025-02-20,298.894775390625
2025-02-21,290.572998046875
2025-02-24,290.70086669921875
2025-02-25,288.5466613769531
2025-02-26,291.26153564453125
2025-02-27,289.39263916015625
2025-02-28,296.0421447753906
2025-03-03,290.6615905761719
2025-03-04,278.8379821777344
2025-03-05,279.5363464355469
2025-03-06,271.13592529296875
2025-03-07,268.7455749511719
2025-03-10,257.0498962402344
2025-03-11,251.21681213378906
2025-03-12,256.4892272949219
2025-03-13,252.23980712890625
2025-03-14,261.28948974609375
2025-03-17,260.0599365234375
2025-03-18,258.4270324707031
2025-03-19,266.2274475097656
2025-03-20,266.4045104980469
2025-03-21,266.0897216796875
2025-03-24,273.3196105957031
2025-03-25,274.7164001464844
2025-03-26,271.4900207519531
2025-03-27,267.5750427246094
2025-03-28,261.1419372558594
2025-03-31,264.653564453125
2025-04-01,266.0602722167969
2025-04-02,270.7522888183594
2025-04-03,243.77049255371094
2025-04-04,230.62464904785156
2025-04-07,231.216796875
2025-04-08,228.36460876464844
2025-04-09,258.9296569824219
2025-04-10,243.6619415283203
2025-04-11,247.84649658203125
2025-04-14,252.04092407226562
2025-04-15,254.48846435546875
2025-04-16,249.6130828857422
2025-04-17,248.02415466308594
2025-04-21,239.33920288085938
2025-04-22,249.11962890625
2025-04-23,256.73870849609375
2025-04-24,263.8248291015625
2025-04-25,261.3476257324219
2025-04-28,261.48583984375
2025-04-29,263.5287170410156
2025-04-30,262.9267272949219
2025-05-01,265.0289001464844
2025-05-02,273.2301940917969
2025-05-05,274.3948059082031
2025-05-06,271.7695617675781
2025-05-07,272.628173828125
2025-05-08,279.951171875
2025-05-09,280.79010009765625
2025-05-12,295.0116271972656
2025-05-13,298.3474426269531
2025-05-14,296.1762390136719
2025-05-15,295.6333923339844
2025-05-16,295.8011779785156
