date,adjclose
2024-10-01,85.30741119384766
2024-10-02,79.5360336303711
2024-10-03,78.57891082763672
2024-10-04,78.72248840332031
2024-10-07,77.36339569091797
2024-10-08,77.30596160888672
2024-10-09,78.91390991210938
2024-10-10,78.57891082763672
2024-10-11,78.62677001953125
2024-10-14,78.10037231445312
2024-10-15,78.59806823730469
2024-10-16,80.34001159667969
2024-10-17,79.82318115234375
2024-10-18,79.36375427246094
2024-10-21,77.98551177978516
2024-10-22,77.92809295654297
2024-10-23,76.61685180664062
2024-10-24,75.65016174316406
2024-10-25,75.46830749511719
2024-10-28,75.5257339477539
2024-10-29,75.0376205444336
2024-10-30,73.17123413085938
2024-10-31,73.82207489013672
2024-11-01,74.71218872070312
2024-11-04,73.87950134277344
2024-11-05,74.6356201171875
2024-11-06,72.0896987915039
2024-11-07,72.66395568847656
2024-11-08,72.62567901611328
2024-11-11,73.31480407714844
2024-11-12,73.37224578857422
2024-11-13,73.23822784423828
2024-11-14,72.43427276611328
2024-11-15,73.37224578857422
2024-11-18,71.67815399169922
2024-11-19,70.74015808105469
2024-11-20,70.21376037597656
2024-11-21,71.87913513183594
2024-11-22,74.08050537109375
2024-11-25,75.8607406616211
2024-11-26,74.281494140625
2024-11-27,74.98017883300781
2024-11-29,75.39173889160156
2024-12-02,76.0843734741211
2024-12-03,75.86312103271484
2024-12-04,75.39173889160156
2024-12-05,75.59376525878906
2024-12-06,75.89198303222656
2024-12-09,74.68948364257812
2024-12-10,73.82367706298828
2024-12-11,75.85350036621094
2024-12-12,74.99732971191406
2024-12-13,74.3143081665039
2024-12-16,74.26619720458984
2024-12-17,75.03579711914062
2024-12-18,73.97759246826172
2024-12-19,74.16999816894531
2024-12-20,74.01608276367188
2024-12-23,73.8429183959961
2024-12-24,73.87178802490234
2024-12-26,74.01608276367188
2024-12-27,73.51583862304688
2024-12-30,71.81311798095703
2024-12-31,72.79434204101562
2025-01-02,70.87035369873047
2025-01-03,70.52403259277344
2025-01-06,69.2638168334961
2025-01-07,69.35039520263672
2025-01-08,68.58079528808594
2025-01-10,68.49420928955078
2025-01-13,69.34078216552734
2025-01-14,68.46536254882812
2025-01-15,68.3691635131836
2025-01-16,68.40763854980469
2025-01-17,68.14789581298828
2025-01-21,70.38935089111328
2025-01-22,71.22630310058594
2025-01-23,71.466796875
2025-01-24,70.7741470336914
2025-01-27,72.707763671875
2025-01-28,71.56298065185547
2025-01-29,73.66976928710938
2025-01-30,75.35326385498047
2025-01-31,73.97759246826172
2025-02-03,73.67937469482422
2025-02-04,73.804443359375
2025-02-05,71.73614501953125
2025-02-06,69.01368713378906
2025-02-07,66.06999206542969
2025-02-10,68.24410247802734
2025-02-11,68.6288833618164
2025-02-12,69.51394653320312
2025-02-13,70.42782592773438
2025-02-14,70.26429748535156
2025-02-18,74.6413803100586
2025-02-19,73.8621597290039
2025-02-20,74.29507446289062
2025-02-21,73.5927963256836
2025-02-24,77.2291488647461
2025-02-25,78.61442565917969
2025-02-26,78.08533477783203
2025-02-27,76.97903442382812
2025-02-28,76.41146087646484
2025-03-03,75.81199645996094
2025-03-04,74.75811767578125
2025-03-05,75.23188018798828
2025-03-06,75.13519287109375
2025-03-07,75.98603820800781
2025-03-10,73.86860656738281
2025-03-11,71.71247863769531
2025-03-12,71.14202880859375
2025-03-13,70.2331771850586
2025-03-14,69.28565216064453
2025-03-17,71.258056640625
2025-03-18,70.8809814453125
2025-03-19,70.57157897949219
2025-03-20,69.47901916503906
2025-03-21,65.68891143798828
2025-03-24,65.15711975097656
2025-03-25,64.33528900146484
2025-03-26,63.561805725097656
2025-03-27,63.61981964111328
2025-03-28,61.1929817199707
2025-03-31,61.376686096191406
2025-04-01,62.61427307128906
2025-04-02,62.807647705078125
2025-04-03,53.738441467285156
2025-04-04,55.35310363769531
2025-04-07,53.7674446105957
2025-04-08,51.50497817993164
2025-04-09,57.354515075683594
2025-04-10,52.5975341796875
2025-04-11,52.587867736816406
2025-04-14,53.57406997680664
2025-04-15,53.0132942199707
2025-04-16,51.775699615478516
2025-04-17,53.91246795654297
2025-04-21,54.26054382324219
2025-04-22,55.16939926147461
2025-04-23,55.48846435546875
2025-04-24,56.54235076904297
2025-04-25,55.71084213256836
2025-04-28,55.41112518310547
2025-04-29,55.63350296020508
2025-04-30,54.531272888183594
2025-05-01,54.87934112548828
2025-05-02,56.64870834350586
2025-05-05,55.449790954589844
2025-05-06,55.15006637573242
2025-05-07,56.67771530151367
2025-05-08,56.95810317993164
2025-05-09,56.36831283569336
2025-05-12,60.506500244140625
2025-05-13,60.32279968261719
2025-05-14,59.68466567993164
2025-05-15,60.33246994018555
2025-05-16,61.018943786621094
2025-05-19,60.0230712890625
2025-05-20,60.48716735839844
2025-05-21,57.99264907836914
2025-05-22,59.28825378417969
2025-05-23,58.03132629394531
2025-05-27,60.74822235107422
2025-05-28,59.733009338378906
2025-05-29,59.404273986816406
2025-05-30,58.58243942260742
2025-06-02,59.92557907104492
2025-06-03,60.7042121887207
2025-06-04,61.09353256225586
2025-06-05,60.9962043762207
2025-06-06,61.12272644042969
2025-06-09,60.25650405883789
2025-06-10,62.16415023803711
