date,adjclose
2024-10-01,209.4093017578125
2024-10-02,209.77206420898438
2024-10-03,212.62657165527344
2024-10-04,215.75791931152344
2024-10-07,216.82716369628906
2024-10-08,218.25918579101562
2024-10-09,223.68177795410156
2024-10-10,222.45977783203125
2024-10-11,222.68887329101562
2024-10-14,224.5982666015625
2024-10-15,222.40249633789062
2024-10-16,223.08033752441406
2024-10-17,222.32611083984375
2024-10-18,221.6769561767578
2024-10-21,221.24732971191406
2024-10-22,221.7246856689453
2024-10-23,222.20204162597656
2024-10-24,208.4927978515625
2024-10-25,204.94140625
2024-10-28,203.26113891601562
2024-10-29,200.89352416992188
2024-10-30,195.61415100097656
2024-10-31,197.3516845703125
2024-11-01,198.8123321533203
2024-11-04,196.96981811523438
2024-11-05,198.16314697265625
2024-11-06,203.91989135742188
2024-11-07,204.0058135986328
2024-11-08,204.03445434570312
2024-11-11,203.89125061035156
2024-11-12,202.89056396484375
2024-11-13,202.94827270507812
2024-11-14,201.0912322998047
2024-11-15,197.24241638183594
2024-11-18,200.22523498535156
2024-11-19,202.30360412597656
2024-11-20,206.4892120361328
2024-11-21,213.994384765625
2024-11-22,214.5428466796875
2024-11-25,217.58343505859375
2024-11-26,220.18138122558594
2024-11-27,218.3435516357422
2024-11-29,218.81503295898438
2024-12-02,218.79579162597656
2024-12-03,220.34494018554688
2024-12-04,224.6652374267578
2024-12-05,225.87762451171875
2024-12-06,229.0432891845703
2024-12-09,221.3071746826172
2024-12-10,222.962158203125
2024-12-11,221.42262268066406
2024-12-12,223.4817352294922
2024-12-13,222.09617614746094
2024-12-16,220.66246032714844
2024-12-17,220.3160858154297
2024-12-18,211.84869384765625
2024-12-19,215.4569549560547
2024-12-20,214.91812133789062
2024-12-23,213.54214477539062
2024-12-24,215.92843627929688
2024-12-26,216.39027404785156
2024-12-27,214.3600311279297
2024-12-30,211.9256591796875
2024-12-31,211.5215301513672
2025-01-02,211.62738037109375
2025-01-03,214.2349395751953
2025-01-06,214.25418090820312
2025-01-07,215.49545288085938
2025-01-08,214.7449188232422
2025-01-10,211.44454956054688
2025-01-13,209.18336486816406
2025-01-14,209.52015686035156
2025-01-15,211.71397399902344
2025-01-16,214.24459838867188
