date,adjclose
2024-10-01,224.52688598632812
2024-10-02,225.09263610839844
2024-10-03,223.9908905029297
2024-10-04,225.11248779296875
2024-10-07,220.04051208496094
2024-10-08,224.0901641845703
2024-10-09,227.83209228515625
2024-10-10,227.3358154296875
2024-10-11,225.85691833496094
2024-10-14,229.5790252685547
2024-10-15,232.1100311279297
2024-10-16,230.05543518066406
2024-10-17,230.4226837158203
2024-10-18,233.25148010253906
2024-10-21,234.720458984375
2024-10-22,234.10508728027344
2024-10-23,229.04302978515625
2024-10-24,228.8544464111328
2024-10-25,229.68820190429688
2024-10-28,231.6633758544922
2024-10-29,231.93138122558594
2024-10-30,228.387939453125
2024-10-31,224.22911071777344
2024-11-01,221.25143432617188
2024-11-04,220.3581085205078
2024-11-05,221.78741455078125
2024-11-06,221.06283569335938
2024-11-07,225.78744506835938
2024-11-08,225.51913452148438
2024-11-11,222.8064727783203
2024-11-12,222.8064727783203
2024-11-13,223.69082641601562
2024-11-14,226.77114868164062
2024-11-15,223.57159423828125
2024-11-18,226.57241821289062
2024-11-19,226.83074951171875
2024-11-20,227.5461883544922
2024-11-21,227.0692596435547
2024-11-22,228.41067504882812
2024-11-25,231.39161682128906
2024-11-26,233.56771850585938
2024-11-27,233.4385223388672
2024-11-29,235.8233184814453
2024-12-02,238.06893920898438
2024-12-03,241.10952758789062
2024-12-04,241.46725463867188
2024-12-05,241.49705505371094
2024-12-06,241.2982940673828
2024-12-09,245.1835174560547
2024-12-10,246.19703674316406
2024-12-11,244.92515563964844
2024-12-12,246.38583374023438
2024-12-13,246.5547332763672
2024-12-16,249.44627380371094
2024-12-17,251.8707733154297
2024-12-18,246.47525024414062
2024-12-19,248.20419311523438
2024-12-20,252.87437438964844
2024-12-23,253.64942932128906
2024-12-24,256.5608215332031
2024-12-26,257.3756103515625
2024-12-27,253.96737670898438
2024-12-30,250.59890747070312
2024-12-31,248.83023071289062
2025-01-02,242.3019256591797
2025-01-03,241.81503295898438
2025-01-06,243.44464111328125
2025-01-07,240.67233276367188
2025-01-08,241.1592254638672
2025-01-10,235.3463592529297
2025-01-13,232.9119110107422
2025-01-14,231.7990264892578
2025-01-15,236.35987854003906
2025-01-16,226.81089782714844
2025-01-17,228.51998901367188
2025-01-21,221.22657775878906
2025-01-22,222.4090118408203
2025-01-23,222.24009704589844
2025-01-24,221.3656768798828
2025-01-27,228.40074157714844
2025-01-28,236.74740600585938
2025-01-29,237.84042358398438
2025-01-30,236.08164978027344
2025-01-31,234.5017547607422
2025-02-03,226.5624542236328
2025-02-04,231.3220672607422
2025-02-05,230.9941864013672
2025-02-06,231.73941040039062
2025-02-07,226.1848907470703
2025-02-10,226.45346069335938
2025-02-11,231.3973388671875
2025-02-12,235.62501525878906
2025-02-13,240.26051330566406
2025-02-14,243.31439208984375
2025-02-18,243.18507385253906
2025-02-19,243.5829620361328
2025-02-20,244.5379180908203
2025-02-21,244.2593994140625
2025-02-24,245.80125427246094
2025-02-25,245.74154663085938
2025-02-26,239.09666442871094
2025-02-27,236.05276489257812
2025-02-28,240.56887817382812
2025-03-03,236.77890014648438
2025-03-04,234.68994140625
2025-03-05,234.50094604492188
2025-03-06,234.09310913085938
2025-03-07,237.81346130371094
2025-03-10,226.28436279296875
2025-03-11,219.6792755126953
2025-03-12,215.83956909179688
2025-03-13,208.57791137695312
2025-03-14,212.36790466308594
2025-03-17,212.87521362304688
2025-03-18,211.5720977783203
2025-03-19,214.10870361328125
2025-03-20,212.97470092773438
2025-03-21,217.12277221679688
2025-03-24,219.56983947753906
2025-03-25,222.57395935058594
2025-03-26,220.36563110351562
2025-03-27,222.67344665527344
2025-03-28,216.7547149658203
2025-03-31,220.9624786376953
2025-04-01,222.0169219970703
2025-04-02,222.71324157714844
2025-04-03,202.12205505371094
2025-04-04,187.38987731933594
2025-04-07,180.50625610351562
2025-04-08,171.51377868652344
2025-04-09,197.8048553466797
2025-04-10,189.41915893554688
2025-04-11,197.1085205078125
2025-04-14,201.45555114746094
2025-04-15,201.0775604248047
2025-04-16,193.24891662597656
