date,topology,gross_ret,net_ret,turnover,rank_ic_round0,rank_ic_final,manager_source,longs,shorts,rationale
2024-12-31,full,0.004215616237760314,0.002215616237760314,1.0,-0.02024471635150167,-0.022496954180117653,rule,AAPL|CRM|NVDA|AMZN|AXP,KO|UNH|VZ|MRK|DOW,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2024-12-31,sparse,0.004468570352422772,0.002468570352422772,1.0,-0.02024471635150167,-0.035849490950826395,rule,CRM|NVDA|AMZN|AAPL|AXP,JNJ|VZ|UNH|MRK|DOW,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2024-12-31,sector,0.0004765966874263547,-0.0015234033125736453,1.0,-0.02024471635150167,-0.039394617746716695,rule,CRM|NVDA|AMZN|AAPL|BA,UNH|MRK|MMM|DOW|KO,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-01-02,full,0.0008970159420222537,-0.0002725987153814908,0.5848073287018722,0.21824249165739715,0.2272730037175773,rule,CRM|AMZN|BA|AAPL|WMT,JNJ|UNH|MRK|VZ|DOW,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-01-02,sparse,0.0011165774414281498,0.00023810796122039895,0.4392347401038754,0.21824249165739715,0.245520349646054,rule,CRM|AMZN|WMT|BA|AAPL,DOW|JNJ|UNH|MRK|VZ,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-01-02,sector,-0.0006603461926802286,-0.0016405763173976018,0.49011506235868657,0.21824249165739715,0.16191546787684466,rule,CRM|AMZN|WMT|BA|AAPL,MRK|MCD|MMM|KO|UNH,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-01-03,full,0.003440133282063079,0.002188668758669094,0.6257322616969924,0.21112347052280317,0.21161549255545728,rule,CRM|BA|AAPL|WMT|HON,MRK|CVX|AMGN|UNH|VZ,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-01-03,sparse,0.011821364554209799,0.011005938451582363,0.40771305131371793,0.21112347052280317,0.19112248421747796,rule,CRM|BA|AMZN|WMT|AAPL,CVX|AMGN|JNJ|UNH|VZ,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-01-03,sector,0.006873703350135514,0.005699998709649826,0.5868523202428436,0.21112347052280317,0.2013348164627364,rule,BA|CRM|WMT|AMZN|HON,VZ|MCD|CAT|KO|UNH,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
